latitude,longitude,same_day_top_rank,same_day_brand,day_%_value
41.691906,-87.740274,3,Starbucks,4
41.691906,-87.740274,4,McDonald's,4
41.97538,-87.745711,2,Walmart,5
41.97538,-87.745711,3,McDonald's,5
41.178456,-73.181941,1,Starbucks,7
41.178456,-73.181941,2,McDonald's,7
41.178456,-73.181941,4,Dunkin',4
41.178456,-73.181941,1,McDonald's,5
41.178456,-73.181941,3,Walmart,3
41.178456,-73.181941,4,Dunkin',3
41.779965,-87.645113,1,McDonald's,9
41.779965,-87.645113,4,Walmart,4
41.386317,-81.97467,1,McDonald's,6
41.386317,-81.97467,3,Starbucks,3
40.725679,-111.862008,1,Chick-fil-A,8
40.725679,-111.862008,4,McDonald's,4
38.903111,-77.018867,1,Starbucks,10
38.903111,-77.018867,3,7-Eleven,5
25.912859,-80.330916,1,Starbucks,7
25.912859,-80.330916,2,McDonald's,7
25.912859,-80.330916,3,Walmart,5
41.251005,-81.36344,2,Walmart,33
35.348785,-80.857777,1,McDonald's,10
35.348785,-80.857777,2,Chick-fil-A,9
39.657435,-80.002306,2,Walmart,11
39.657435,-80.002306,3,Chick-fil-A,8
39.657435,-80.002306,4,McDonald's,8
39.657435,-80.002306,2,Walmart,10
39.657435,-80.002306,3,McDonald's,8
39.657435,-80.002306,4,Chick-fil-A,7
39.657435,-80.002306,1,Walmart,12
39.657435,-80.002306,3,Target,9
39.657435,-80.002306,4,Starbucks,6
38.897765,-77.006891,1,7-Eleven,8
29.643205,-95.575819,1,Walmart,10
29.643205,-95.575819,2,Shell Oil,7
29.643205,-95.575819,4,McDonald's,4
28.824673,-81.640736,1,McDonald's,6
28.824673,-81.640736,2,Chick-fil-A,5
28.824673,-81.640736,3,Walmart,5
41.462861,-81.480623,2,Starbucks,5
41.462861,-81.480623,4,McDonald's,3
41.990538,-72.584747,2,McDonald's,8
41.990538,-72.584747,3,Dunkin',6
41.990538,-72.584747,2,Dunkin',6
41.990538,-72.584747,3,Walmart,5
41.990538,-72.584747,4,McDonald's,5
26.25412,-81.800212,1,McDonald's,5
26.25412,-81.800212,2,Starbucks,4
26.25412,-81.800212,3,Walmart,3
26.25412,-81.800212,4,7-Eleven,3
45.427101,-122.488986,2,Starbucks,6
45.427101,-122.488986,3,Target,4
45.495326,-122.809004,1,McDonald's,13
45.495326,-122.809004,2,Starbucks,8
38.900392,-77.045583,2,7-Eleven,9
38.900392,-77.045583,3,Starbucks,9
40.461468,-74.457118,1,Walmart,6
40.461468,-74.457118,3,Target,4
40.461468,-74.457118,1,Walgreens,10
40.461468,-74.457118,4,Starbucks,5
40.861834,-74.387708,1,McDonald's,6
40.861834,-74.387708,2,Walmart,5
40.861834,-74.387708,3,Target,4
40.861834,-74.387708,4,Starbucks,4
40.056482,-84.243262,1,Walmart,10
40.056482,-84.243262,3,Starbucks,7
40.056482,-84.243262,4,McDonald's,6
38.984843,-76.981689,1,McDonald's,16
38.984843,-76.981689,2,7-Eleven,13
38.984843,-76.981689,4,Shell Oil,9
36.271853,-115.207037,1,Starbucks,12
36.271853,-115.207037,2,Walmart,10
36.271853,-115.207037,3,McDonald's,7
45.499772,-122.411121,2,McDonald's,5
45.499772,-122.411121,3,Walmart,4
37.693977,-97.299472,2,McDonald's,12
37.693977,-97.299472,3,Walmart,10
37.678717,-97.245015,3,Walmart,8
37.678717,-97.245015,4,McDonald's,6
36.013355,-95.887162,2,Walmart,11
36.013355,-95.887162,3,Target,11
33.504391,-84.23813,1,Walmart,14
33.504391,-84.23813,2,Chick-fil-A,9
40.84501,-74.467404,2,Starbucks,5
40.84501,-74.467404,4,Walmart,3
40.562556,-111.890458,1,Walmart,9
40.562556,-111.890458,2,McDonald's,7
40.562556,-111.890458,3,Target,5
40.562556,-111.890458,4,Starbucks,5
44.89997,-123.039302,2,McDonald's,10
44.89997,-123.039302,3,Starbucks,6
44.89997,-123.039302,4,Shell Oil,6
35.787669,-78.666807,3,Chick-fil-A,4
35.787669,-78.666807,4,McDonald's,4
42.048673,-87.681229,1,Walmart,5
42.048673,-87.681229,4,Shell Oil,5
30.212466,-90.950209,2,Walmart,12
30.212466,-90.950209,3,Shell Oil,12
30.212466,-90.950209,4,McDonald's,8
30.066222,-95.437686,3,Walmart,6
41.513428,-72.106965,1,Walmart,11
41.513428,-72.106965,2,Dunkin',7
41.513428,-72.106965,3,McDonald's,5
26.172008,-81.800831,1,Walmart,7
26.172008,-81.800831,4,Starbucks,4
26.006785,-80.35632,1,McDonald's,8
26.006785,-80.35632,2,Walmart,6
40.87424,-74.650198,1,Walmart,19
40.87424,-74.650198,2,Starbucks,7
40.87424,-74.650198,3,McDonald's,6
41.368865,-72.918355,2,Dunkin',5
41.368865,-72.918355,3,Starbucks,5
27.310687,-80.406444,1,Walmart,16
27.310687,-80.406444,2,McDonald's,5
27.310687,-80.406444,4,Wawa,4
27.310687,-80.406444,1,Walmart,11
27.310687,-80.406444,2,McDonald's,10
27.310687,-80.406444,3,Shell Oil,6
43.075874,-89.453798,1,Target,11
43.075874,-89.453798,2,McDonald's,9
40.892454,-81.405156,1,McDonald's,7
40.892454,-81.405156,2,Starbucks,5
42.112785,-87.978289,1,McDonald's,4
42.112785,-87.978289,2,Walmart,4
42.112785,-87.978289,3,Target,4
42.112785,-87.978289,4,Starbucks,4
28.003619,-81.717527,1,Walmart,13
28.003619,-81.717527,2,McDonald's,9
28.003619,-81.717527,4,Chick-fil-A,5
41.931859,-87.885491,1,McDonald's,6
41.931859,-87.885491,3,Walgreens,5
41.931859,-87.885491,4,Walmart,4
39.90619,-74.936425,1,Wawa,12
39.90619,-74.936425,2,Walmart,4
39.90619,-74.936425,4,Chick-fil-A,4
39.853181,-74.98256,1,Target,14
39.853181,-74.98256,2,Wawa,9
39.853181,-74.98256,3,McDonald's,7
39.853181,-74.98256,4,Dunkin',7
41.79746,-88.118756,1,McDonald's,6
41.79746,-88.118756,2,Target,4
41.79746,-88.118756,3,Walmart,4
41.79746,-88.118756,4,Starbucks,3
39.398559,-76.933026,1,Walmart,11
39.398559,-76.933026,2,Wawa,8
39.398559,-76.933026,4,Shell Oil,5
34.043607,-84.341475,1,Chick-fil-A,5
34.043607,-84.341475,2,Walmart,5
34.043607,-84.341475,3,Starbucks,4
34.043607,-84.341475,4,Target,4
26.838781,-80.10891,2,Dunkin',5
26.838781,-80.10891,3,McDonald's,4
27.938769,-82.32366,2,Walmart,9
27.938769,-82.32366,3,Wawa,8
27.938769,-82.32366,4,Target,7
30.390083,-86.424989,1,Walmart,10
30.390083,-86.424989,2,Shell Oil,8
41.830209,-88.093803,1,McDonald's,7
41.830209,-88.093803,2,Starbucks,6
41.830209,-88.093803,3,Target,6
41.830209,-88.093803,4,Walgreens,6
39.001421,-84.652758,3,Starbucks,6
39.001421,-84.652758,4,McDonald's,6
38.967083,-95.236257,1,Walmart,4
38.967083,-95.236257,2,McDonald's,4
38.967083,-95.236257,3,Starbucks,4
41.872387,-87.677263,1,McDonald's,11
41.872387,-87.677263,3,Shell Oil,6
39.148499,-77.210292,1,McDonald's,10
39.148499,-77.210292,2,Starbucks,5
39.148499,-77.210292,4,Target,4
32.433647,-97.784748,1,Walmart,13
32.433647,-97.784748,3,McDonald's,4
32.433647,-97.784748,4,Chick-fil-A,4
32.297147,-95.301814,2,Walmart,12
31.889476,-102.350329,3,Chick-fil-A,6
31.889476,-102.350329,4,McDonald's,6
41.148133,-81.507612,2,McDonald's,6
41.148133,-81.507612,4,Walmart,5
41.768488,-88.206343,4,Walmart,5
39.116629,-77.198521,1,Walmart,5
42.26449,-88.980621,1,Walmart,9
42.26449,-88.980621,2,Target,6
42.26449,-88.980621,3,McDonald's,6
42.541023,-83.785752,1,McDonald's,7
42.541023,-83.785752,3,Target,5
38.724201,-76.658879,1,Walmart,16
38.724201,-76.658879,2,Wawa,7
38.724201,-76.658879,3,McDonald's,7
30.358659,-97.73465,1,Walmart,7
27.387623,-82.458131,2,Target,19
27.387623,-82.458131,3,Wawa,7
27.387623,-82.458131,4,Walmart,7
39.989006,-75.009649,1,Wawa,9
39.989006,-75.009649,2,Walmart,7
39.989006,-75.009649,3,Dunkin',5
44.984447,-93.380941,1,McDonald's,9
44.984447,-93.380941,4,Target,4
26.046944,-80.251109,1,Walmart,7
26.046944,-80.251109,2,Target,5
26.046944,-80.251109,3,Starbucks,4
26.046944,-80.251109,4,McDonald's,4
26.046944,-80.251109,1,Walmart,9
26.046944,-80.251109,2,Target,6
26.046944,-80.251109,3,McDonald's,3
26.046944,-80.251109,4,Starbucks,3
34.213675,-77.9019,1,Starbucks,8
34.213675,-77.9019,2,Chick-fil-A,8
34.213675,-77.9019,3,McDonald's,7
34.213675,-77.9019,4,Walmart,6
29.673663,-82.338682,1,McDonald's,7
29.673663,-82.338682,2,Wawa,6
29.673663,-82.338682,3,Walmart,6
41.112585,-83.201569,1,Walmart,18
41.112585,-83.201569,2,McDonald's,10
40.134297,-74.223033,3,Walmart,4
40.134297,-74.223033,4,Target,4
29.809985,-95.162528,1,Walmart,12
29.809985,-95.162528,4,Chick-fil-A,6
28.252555,-81.316288,2,Walmart,13
28.252555,-81.316288,3,McDonald's,9
28.252555,-81.316288,4,Chick-fil-A,8
38.912603,-94.643201,2,Target,5
38.912603,-94.643201,3,McDonald's,4
39.149636,-76.909726,1,Target,5
39.149636,-76.909726,2,Chick-fil-A,5
39.149636,-76.909726,3,McDonald's,4
29.7796,-95.562077,1,Starbucks,4
29.7796,-95.562077,4,Walmart,3
41.891841,-87.628435,2,Dunkin',4
41.891841,-87.628435,4,McDonald's,3
41.636321,-83.478416,1,McDonald's,8
41.636321,-83.478416,2,Walmart,6
41.636321,-83.478416,1,McDonald's,16
41.636321,-83.478416,2,Walmart,6
45.303136,-122.766208,2,McDonald's,8
45.303136,-122.766208,4,Target,5
41.758677,-87.94432,1,Target,6
41.758677,-87.94432,2,Starbucks,5
41.758677,-87.94432,3,McDonald's,4
43.224525,-71.490088,1,Walmart,13
43.224525,-71.490088,2,Target,10
43.224525,-71.490088,3,McDonald's,9
43.224525,-71.490088,4,Dunkin',9
41.54501,-87.793372,2,Walgreens,9
41.54501,-87.793372,3,McDonald's,6
41.54501,-87.793372,4,Walmart,4
42.359946,-88.26649,1,Walmart,15
42.359946,-88.26649,2,McDonald's,9
38.920103,-76.953231,1,McDonald's,12
38.920103,-76.953231,3,7-Eleven,9
37.505973,-77.607303,3,Chick-fil-A,17
40.813127,-96.640107,1,Walmart,4
40.813127,-96.640107,3,Target,4
41.626804,-81.429599,1,McDonald's,10
41.626804,-81.429599,2,Chick-fil-A,8
41.626804,-81.429599,4,Walmart,7
39.657435,-80.002306,1,Walmart,15
39.657435,-80.002306,3,McDonald's,7
39.657435,-80.002306,4,Target,6
41.612591,-83.701467,1,Walmart,11
41.612591,-83.701467,2,Target,9
41.612591,-83.701467,3,McDonald's,8
41.612591,-83.701467,4,Chick-fil-A,6
35.985928,-115.144974,1,Dunkin',25
39.024804,-77.1469,3,Target,33
26.611043,-81.940548,1,Walmart,12
26.611043,-81.940548,2,Starbucks,8
26.611043,-81.940548,4,Target,6
26.611043,-81.940548,1,Walmart,7
26.611043,-81.940548,2,Starbucks,7
26.611043,-81.940548,3,McDonald's,7
41.659086,-81.377147,4,McDonald's,4
41.462861,-81.480623,2,Starbucks,5
41.462861,-81.480623,4,Target,3
28.066369,-82.570544,1,Walmart,8
28.066369,-82.570544,2,McDonald's,4
28.066369,-82.570544,4,Chick-fil-A,4
31.531232,-97.187903,2,Target,8
31.531232,-97.187903,3,Walmart,7
31.531232,-97.187903,4,McDonald's,6
41.90209,-88.341734,1,Starbucks,7
41.90209,-88.341734,4,McDonald's,3
45.427101,-122.488986,2,Starbucks,8
45.427101,-122.488986,4,Chick-fil-A,7
41.932831,-87.668112,2,Dunkin',4
41.932831,-87.668112,3,Target,4
41.932831,-87.668112,4,McDonald's,4
40.861834,-74.387708,1,Target,7
40.861834,-74.387708,2,Walmart,5
39.631689,-79.954503,3,Starbucks,8
25.980243,-80.356942,1,Chick-fil-A,12
25.980243,-80.356942,4,McDonald's,8
45.059157,-93.320976,2,McDonald's,12
45.059157,-93.320976,4,Walmart,8
38.243162,-85.508772,1,McDonald's,10
38.243162,-85.508772,3,Chick-fil-A,7
38.243162,-85.508772,4,Target,7
37.678717,-97.245015,2,McDonald's,9
37.678717,-97.245015,4,Walmart,6
33.504391,-84.23813,1,Walmart,14
33.504391,-84.23813,2,McDonald's,11
41.238454,-73.035416,1,Dunkin',9
41.238454,-73.035416,2,McDonald's,8
41.238454,-73.035416,3,Walmart,6
41.238454,-73.035416,4,Starbucks,6
40.554502,-74.43134,1,Walmart,7
40.496091,-74.44393,1,Starbucks,12
40.496091,-74.44393,3,Dunkin',8
40.496091,-74.44393,4,Walmart,7
41.881173,-87.635066,2,Starbucks,7
41.881173,-87.635066,3,McDonald's,6
41.525367,-87.47057,1,McDonald's,5
41.525367,-87.47057,2,Walmart,5
41.525367,-87.47057,3,Target,4
41.810579,-87.968127,1,McDonald's,5
41.810579,-87.968127,2,Starbucks,4
41.810579,-87.968127,3,Walgreens,4
32.880137,-97.09811,1,Starbucks,8
32.880137,-97.09811,2,Target,7
32.880137,-97.09811,3,Walmart,6
32.880137,-97.09811,4,Chick-fil-A,5
39.374356,-77.412097,1,McDonald's,8
39.374356,-77.412097,2,Walmart,6
39.374356,-77.412097,3,Starbucks,6
39.374356,-77.412097,4,Target,4
38.717837,-75.111233,2,Wawa,12
38.717837,-75.111233,3,Chick-fil-A,9
38.897572,-77.443539,1,Target,10
38.897572,-77.443539,3,Chick-fil-A,8
38.897572,-77.443539,4,Starbucks,6
39.187404,-84.26002,1,Chick-fil-A,11
39.187404,-84.26002,3,McDonald's,8
39.187404,-84.26002,4,Walmart,7
41.469078,-87.030094,1,Target,8
41.469078,-87.030094,2,Walmart,8
41.469078,-87.030094,4,McDonald's,6
42.884312,-85.739761,2,Target,10
42.884312,-85.739761,3,McDonald's,7
40.739609,-74.030002,1,McDonald's,9
40.739609,-74.030002,2,Dunkin',7
40.739609,-74.030002,3,Walgreens,5
29.915883,-95.616443,1,Walmart,9
29.915883,-95.616443,2,McDonald's,8
29.915883,-95.616443,3,Starbucks,6
29.915883,-95.616443,4,Target,5
32.865756,-96.943649,2,Walmart,5
40.311057,-74.661424,2,Target,5
43.094114,-70.800624,1,McDonald's,10
43.094114,-70.800624,2,Walmart,9
43.094114,-70.800624,3,Target,7
43.094114,-70.800624,4,Starbucks,7
43.075874,-89.453798,1,Target,14
43.075874,-89.453798,3,Walgreens,7
39.097931,-76.809001,1,Walmart,9
39.097931,-76.809001,3,Target,8
39.097931,-76.809001,4,McDonald's,8
42.002712,-87.661244,2,Target,6
42.002712,-87.661244,3,Dunkin',6
42.002712,-87.661244,4,Starbucks,4
44.117064,-70.225199,1,Dunkin',9
44.117064,-70.225199,3,McDonald's,6
41.162399,-96.023319,1,Walmart,18
41.162399,-96.023319,3,Starbucks,9
41.162399,-96.023319,4,Target,6
28.054846,-82.429872,1,Starbucks,9
28.054846,-82.429872,2,Walmart,9
28.054846,-82.429872,3,McDonald's,7
41.814541,-71.496456,1,McDonald's,12
41.814541,-71.496456,2,Dunkin',8
41.814541,-71.496456,3,Walmart,6
32.831381,-96.706055,1,McDonald's,7
32.831381,-96.706055,2,Walmart,7
32.831381,-96.706055,4,Starbucks,6
26.100873,-80.126669,1,Walgreens,7
26.100873,-80.126669,3,7-Eleven,4
41.5972,-88.017256,1,Walmart,10
41.5972,-88.017256,2,McDonald's,10
39.116629,-77.198521,4,McDonald's,8
39.957381,-82.932422,1,McDonald's,11
39.957381,-82.932422,2,Starbucks,7
27.838821,-82.684634,1,Walmart,11
27.838821,-82.684634,2,McDonald's,8
27.838821,-82.684634,4,Chick-fil-A,6
41.721464,-87.679908,1,Walmart,9
41.721464,-87.679908,2,McDonald's,8
41.721464,-87.679908,3,Walgreens,6
40.781858,-74.191747,1,McDonald's,6
40.781858,-74.191747,2,Dunkin',6
45.5098,-122.684552,1,McDonald's,8
45.5098,-122.684552,4,Starbucks,4
41.799777,-87.587793,1,Starbucks,5
41.799777,-87.587793,3,Walmart,3
41.799777,-87.587793,4,Walgreens,3
44.984447,-93.380941,2,McDonald's,4
44.984447,-93.380941,4,Target,3
28.646949,-81.27004,1,Walmart,13
28.646949,-81.27004,3,Chick-fil-A,9
28.646949,-81.27004,4,Shell Oil,7
30.319323,-81.555016,1,Chick-fil-A,10
30.319323,-81.555016,2,Walmart,8
30.319323,-81.555016,3,McDonald's,6
25.699492,-80.295001,2,McDonald's,4
25.699492,-80.295001,4,Starbucks,4
41.112585,-83.201569,1,Walmart,13
41.112585,-83.201569,3,McDonald's,5
42.070553,-88.191191,1,Target,7
42.070553,-88.191191,4,Walmart,3
39.019001,-84.693832,2,McDonald's,6
39.019001,-84.693832,4,Walmart,4
36.066717,-94.166102,1,Walmart,13
36.066717,-94.166102,3,Chick-fil-A,6
36.066717,-94.166102,4,McDonald's,4
25.912523,-80.157794,1,Walmart,6
25.912523,-80.157794,2,Target,4
25.912523,-80.157794,4,McDonald's,4
39.149636,-76.909726,1,Chick-fil-A,11
39.149636,-76.909726,2,McDonald's,11
39.149636,-76.909726,3,Starbucks,4
39.149636,-76.909726,4,Walmart,3
43.677545,-70.329691,1,Dunkin',7
43.677545,-70.329691,4,McDonald's,4
41.497605,-72.808776,1,Chick-fil-A,10
41.497605,-72.808776,2,McDonald's,9
41.497605,-72.808776,3,Dunkin',9
44.044519,-123.073901,3,Starbucks,5
39.029486,-95.761217,1,Walmart,9
39.029486,-95.761217,2,McDonald's,6
39.029486,-95.761217,4,Starbucks,5
38.920869,-76.993996,2,7-Eleven,10
38.920869,-76.993996,3,McDonald's,9
28.597179,-81.216466,1,Chick-fil-A,10
28.597179,-81.216466,2,McDonald's,9
28.597179,-81.216466,3,Wawa,7
28.597179,-81.216466,4,Walmart,6
41.870705,-71.521419,1,Target,18
41.870705,-71.521419,2,Dunkin',11
41.870705,-71.521419,3,McDonald's,7
41.870705,-71.521419,4,Shell Oil,6
39.009182,-94.769786,1,Walmart,15
39.009182,-94.769786,2,Target,13
39.009182,-94.769786,4,McDonald's,10
42.366089,-89.023486,1,Target,67
39.53231,-119.865394,1,Walmart,13
39.53231,-119.865394,2,Starbucks,7
39.53231,-119.865394,4,McDonald's,5
41.941358,-87.68878,1,McDonald's,6
41.941358,-87.68878,2,Starbucks,5
26.048746,-80.159502,1,McDonald's,8
29.761458,-95.751207,1,Walmart,7
29.761458,-95.751207,3,Chick-fil-A,5
29.761458,-95.751207,4,Target,4
41.386317,-81.97467,1,McDonald's,11
41.386317,-81.97467,4,Walmart,5
30.483207,-97.681792,1,Chick-fil-A,10
30.483207,-97.681792,2,Walmart,8
30.483207,-97.681792,3,Target,6
30.483207,-97.681792,4,Shell Oil,5
30.483207,-97.681792,2,Walmart,5
30.483207,-97.681792,4,McDonald's,4
42.28397,-87.95384,1,McDonald's,4
42.28397,-87.95384,2,Walgreens,3
28.239167,-80.728492,1,Walmart,10
28.239167,-80.728492,2,Target,7
28.239167,-80.728492,3,McDonald's,6
28.239167,-80.728492,4,Chick-fil-A,5
38.017341,-84.418315,1,McDonald's,8
38.017341,-84.418315,2,Shell Oil,7
38.017341,-84.418315,3,Walmart,7
38.017341,-84.418315,4,Target,7
34.242669,-77.828314,1,McDonald's,8
34.242669,-77.828314,2,Chick-fil-A,7
34.242669,-77.828314,3,Walmart,6
34.242669,-77.828314,4,Starbucks,5
38.897765,-77.006891,4,7-Eleven,6
38.897765,-77.006891,2,Dunkin',5
39.657435,-80.002306,2,Walmart,9
39.657435,-80.002306,3,McDonald's,7
39.657435,-80.002306,4,Target,7
29.643205,-95.575819,1,Walmart,9
29.643205,-95.575819,2,Shell Oil,8
29.643205,-95.575819,3,Chick-fil-A,5
42.594255,-82.901091,2,McDonald's,7
42.594255,-82.901091,4,Walmart,3
28.824673,-81.640736,1,McDonald's,8
28.824673,-81.640736,2,Walmart,7
28.824673,-81.640736,3,Chick-fil-A,6
28.824673,-81.640736,4,Target,6
43.035579,-88.104267,1,Starbucks,8
43.035579,-88.104267,2,Walmart,6
43.035579,-88.104267,4,McDonald's,5
40.795801,-81.527311,1,Walmart,9
40.795801,-81.527311,3,McDonald's,8
43.610921,-72.973108,1,McDonald's,11
43.610921,-72.973108,2,Walmart,9
43.610921,-72.973108,4,Starbucks,6
41.573205,-90.529364,2,Walmart,10
41.573205,-90.529364,3,Target,10
26.25412,-81.800212,1,Walmart,4
26.25412,-81.800212,2,Walgreens,4
26.25412,-81.800212,3,Starbucks,3
41.90209,-88.341734,1,Starbucks,6
41.90209,-88.341734,4,McDonald's,5
29.960056,-90.184339,1,McDonald's,7
29.960056,-90.184339,2,Walmart,6
29.960056,-90.184339,3,Shell Oil,5
39.400406,-76.602856,1,Dunkin',8
39.400406,-76.602856,3,McDonald's,5
39.400406,-76.602856,4,Starbucks,4
42.323001,-83.459507,1,McDonald's,7
42.323001,-83.459507,3,Target,5
45.495326,-122.809004,1,McDonald's,7
45.495326,-122.809004,2,Target,5
45.495326,-122.809004,4,Walmart,5
28.063605,-82.503362,1,Shell Oil,6
28.063605,-82.503362,3,Walmart,5
28.063605,-82.503362,4,7-Eleven,5
40.24438,-74.299324,1,Walmart,8
40.24438,-74.299324,2,Wawa,4
40.24438,-74.299324,3,Dunkin',4
40.24438,-74.299324,4,Target,4
38.963517,-94.665848,2,McDonald's,15
38.963517,-94.665848,3,Walmart,11
38.963517,-94.665848,4,Starbucks,4
41.888818,-87.804057,1,McDonald's,5
41.888818,-87.804057,2,Starbucks,4
42.295414,-85.655212,1,McDonald's,9
41.901249,-87.939525,1,Starbucks,10
41.901249,-87.939525,3,Walgreens,4
26.458236,-80.120186,1,Dunkin',9
26.458236,-80.120186,2,Walmart,6
26.458236,-80.120186,3,Walgreens,6
26.458236,-80.120186,4,McDonald's,5
38.042674,-84.502659,3,Starbucks,12
38.042674,-84.502659,4,McDonald's,7
38.544686,-76.592105,1,Walmart,8
38.544686,-76.592105,3,Wawa,5
38.544686,-76.592105,4,Shell Oil,5
32.912364,-96.959424,1,Walmart,6
32.912364,-96.959424,2,Starbucks,4
32.912364,-96.959424,3,McDonald's,4
29.768399,-95.624127,1,Walmart,8
29.768399,-95.624127,2,McDonald's,6
29.768399,-95.624127,3,Shell Oil,5
38.946314,-104.802281,1,Walmart,11
38.946314,-104.802281,2,McDonald's,7
35.787669,-78.666807,2,Chick-fil-A,14
35.787669,-78.666807,3,McDonald's,6
35.787669,-78.666807,4,Starbucks,6
32.880137,-97.09811,1,Chick-fil-A,6
32.880137,-97.09811,2,McDonald's,6
32.880137,-97.09811,3,Starbucks,6
32.880137,-97.09811,4,Walmart,5
26.187799,-80.115607,1,Starbucks,6
26.187799,-80.115607,3,Walmart,4
44.073404,-123.043198,1,Target,12
44.073404,-123.043198,3,McDonald's,8
44.073404,-123.043198,4,Walmart,7
30.206294,-95.463572,1,Walmart,8
30.206294,-95.463572,2,Chick-fil-A,8
47.613549,-122.199857,1,Starbucks,6
47.613549,-122.199857,2,Shell Oil,2
35.088106,-80.85093,1,McDonald's,19
35.088106,-80.85093,3,Chick-fil-A,4
41.850685,-87.802817,1,McDonald's,7
41.850685,-87.802817,3,Target,5
40.687129,-74.315764,1,Dunkin',6
40.687129,-74.315764,2,Walmart,5
40.687129,-74.315764,4,Target,3
40.719846,-74.563629,4,Dunkin',3
30.26866,-89.75963,1,Walmart,14
30.26866,-89.75963,3,McDonald's,10
30.26866,-89.75963,4,Shell Oil,8
42.723668,-88.995176,3,McDonald's,9
42.723668,-88.995176,4,Target,7
39.563245,-84.265253,1,McDonald's,7
39.563245,-84.265253,4,Walmart,6
39.877537,-74.919401,1,Wawa,8
39.877537,-74.919401,3,Target,4
39.877537,-74.919401,4,McDonald's,4
44.829372,-68.75375,1,Walmart,8
44.829372,-68.75375,3,Target,6
44.829372,-68.75375,4,McDonald's,5
39.853181,-74.98256,2,Wawa,11
39.853181,-74.98256,3,McDonald's,9
39.853181,-74.98256,4,Dunkin',9
42.497837,-83.284177,2,McDonald's,5
42.497837,-83.284177,4,Target,4
42.711833,-71.443873,2,Target,10
42.711833,-71.443873,3,Dunkin',8
42.711833,-71.443873,4,McDonald's,6
28.054846,-82.429872,2,Walmart,6
28.054846,-82.429872,3,Starbucks,5
28.054846,-82.429872,4,McDonald's,5
42.740293,-84.634247,2,Target,11
42.740293,-84.634247,3,McDonald's,10
42.740293,-84.634247,4,Walmart,9
38.049163,-78.503683,1,Walmart,6
38.049163,-78.503683,2,McDonald's,6
38.049163,-78.503683,4,Chick-fil-A,4
39.98434,-74.180584,2,Wawa,9
41.148133,-81.507612,1,McDonald's,9
41.768488,-88.206343,3,McDonald's,9
41.768488,-88.206343,4,Walmart,5
41.881762,-87.632865,1,Starbucks,7
29.853954,-95.512839,1,Walmart,9
29.853954,-95.512839,2,McDonald's,8
29.853954,-95.512839,3,Shell Oil,7
28.673572,-81.469932,1,Walmart,10
28.673572,-81.469932,2,McDonald's,7
28.673572,-81.469932,3,Wawa,6
35.936191,-79.023967,1,Starbucks,8
35.936191,-79.023967,2,McDonald's,6
35.936191,-79.023967,3,Target,4
35.936191,-79.023967,1,Starbucks,6
35.936191,-79.023967,2,Chick-fil-A,5
35.936191,-79.023967,4,McDonald's,4
34.860581,-82.269235,3,Walmart,9
34.860581,-82.269235,4,McDonald's,5
38.724201,-76.658879,1,Walmart,13
38.724201,-76.658879,2,McDonald's,9
38.724201,-76.658879,3,Wawa,7
37.376675,-77.511159,1,Wawa,7
37.376675,-77.511159,2,Walmart,7
37.376675,-77.511159,3,McDonald's,6
39.562076,-76.971639,1,Target,7
39.562076,-76.971639,3,McDonald's,5
39.562076,-76.971639,4,Walmart,5
42.721343,-84.426903,2,McDonald's,6
42.721343,-84.426903,4,Target,5
42.565909,-87.920878,4,McDonald's,9
28.393726,-81.485491,2,Walmart,20
28.393726,-81.485491,3,Wawa,15
45.523276,-122.691057,1,Starbucks,6
45.523276,-122.691057,2,McDonald's,4
41.878365,-87.627231,1,Dunkin',9
